warning_id,sku,check_type,code_id,message,class,rationale,action,sheet,source,severity
W0051,dock,DRC,lib_footprint_mismatch,Footprint 'USB_C_Receptacle_Production' does not match copy in library 'gunnchos_production' :: Footprint JUSB2,ACCEPTED_BY_DESIGN,"Cont IX PCB instances are envelope stubs on a digital-package placement grid. gunnchos_production.pretty already holds in-tree JEDEC/vendor geometry. Dropping those full footprints onto the current 24 mm envelope grid produces DRC errors (courtyard overlap, drill_out_of_range, solder_mask_bridge) — verified with kicad-cli 10.0.5. Retaining the mismatch keeps 0-error DRC; library remains the authority for later pin-accurate layout. Not an NDA pin map.",RETAIN instance/library mismatch. Do not ignore DRC. Do not expand ignored_checks. Pin-accurate placement is a later layout pass.,,artifacts/supervisor_ready_eda/kicad/dock/drc.json,warning
W0052,dock,DRC,lib_footprint_mismatch,Footprint 'TestPoint_Pad' does not match copy in library 'gunnchos_production' :: Footprint TP1,ACCEPTED_BY_DESIGN,"Cont IX PCB instances are envelope stubs on a digital-package placement grid. gunnchos_production.pretty already holds in-tree JEDEC/vendor geometry. Dropping those full footprints onto the current 24 mm envelope grid produces DRC errors (courtyard overlap, drill_out_of_range, solder_mask_bridge) — verified with kicad-cli 10.0.5. Retaining the mismatch keeps 0-error DRC; library remains the authority for later pin-accurate layout. Not an NDA pin map.",RETAIN instance/library mismatch. Do not ignore DRC. Do not expand ignored_checks. Pin-accurate placement is a later layout pass.,,artifacts/supervisor_ready_eda/kicad/dock/drc.json,warning
W0053,dock,DRC,lib_footprint_mismatch,Footprint 'TestPoint_Pad' does not match copy in library 'gunnchos_production' :: Footprint TP2,ACCEPTED_BY_DESIGN,"Cont IX PCB instances are envelope stubs on a digital-package placement grid. gunnchos_production.pretty already holds in-tree JEDEC/vendor geometry. Dropping those full footprints onto the current 24 mm envelope grid produces DRC errors (courtyard overlap, drill_out_of_range, solder_mask_bridge) — verified with kicad-cli 10.0.5. Retaining the mismatch keeps 0-error DRC; library remains the authority for later pin-accurate layout. Not an NDA pin map.",RETAIN instance/library mismatch. Do not ignore DRC. Do not expand ignored_checks. Pin-accurate placement is a later layout pass.,,artifacts/supervisor_ready_eda/kicad/dock/drc.json,warning
W0054,dock,DRC,lib_footprint_mismatch,Footprint 'TestPoint_Pad' does not match copy in library 'gunnchos_production' :: Footprint TP3,ACCEPTED_BY_DESIGN,"Cont IX PCB instances are envelope stubs on a digital-package placement grid. gunnchos_production.pretty already holds in-tree JEDEC/vendor geometry. Dropping those full footprints onto the current 24 mm envelope grid produces DRC errors (courtyard overlap, drill_out_of_range, solder_mask_bridge) — verified with kicad-cli 10.0.5. Retaining the mismatch keeps 0-error DRC; library remains the authority for later pin-accurate layout. Not an NDA pin map.",RETAIN instance/library mismatch. Do not ignore DRC. Do not expand ignored_checks. Pin-accurate placement is a later layout pass.,,artifacts/supervisor_ready_eda/kicad/dock/drc.json,warning
W0055,dock,DRC,lib_footprint_mismatch,Footprint 'TestPoint_Pad' does not match copy in library 'gunnchos_production' :: Footprint TP4,ACCEPTED_BY_DESIGN,"Cont IX PCB instances are envelope stubs on a digital-package placement grid. gunnchos_production.pretty already holds in-tree JEDEC/vendor geometry. Dropping those full footprints onto the current 24 mm envelope grid produces DRC errors (courtyard overlap, drill_out_of_range, solder_mask_bridge) — verified with kicad-cli 10.0.5. Retaining the mismatch keeps 0-error DRC; library remains the authority for later pin-accurate layout. Not an NDA pin map.",RETAIN instance/library mismatch. Do not ignore DRC. Do not expand ignored_checks. Pin-accurate placement is a later layout pass.,,artifacts/supervisor_ready_eda/kicad/dock/drc.json,warning
W0056,dock,DRC,lib_footprint_mismatch,Footprint 'TestPoint_Pad' does not match copy in library 'gunnchos_production' :: Footprint TP5,ACCEPTED_BY_DESIGN,"Cont IX PCB instances are envelope stubs on a digital-package placement grid. gunnchos_production.pretty already holds in-tree JEDEC/vendor geometry. Dropping those full footprints onto the current 24 mm envelope grid produces DRC errors (courtyard overlap, drill_out_of_range, solder_mask_bridge) — verified with kicad-cli 10.0.5. Retaining the mismatch keeps 0-error DRC; library remains the authority for later pin-accurate layout. Not an NDA pin map.",RETAIN instance/library mismatch. Do not ignore DRC. Do not expand ignored_checks. Pin-accurate placement is a later layout pass.,,artifacts/supervisor_ready_eda/kicad/dock/drc.json,warning
W0057,dock,DRC,lib_footprint_mismatch,Footprint 'TestPoint_Pad' does not match copy in library 'gunnchos_production' :: Footprint TP6,ACCEPTED_BY_DESIGN,"Cont IX PCB instances are envelope stubs on a digital-package placement grid. gunnchos_production.pretty already holds in-tree JEDEC/vendor geometry. Dropping those full footprints onto the current 24 mm envelope grid produces DRC errors (courtyard overlap, drill_out_of_range, solder_mask_bridge) — verified with kicad-cli 10.0.5. Retaining the mismatch keeps 0-error DRC; library remains the authority for later pin-accurate layout. Not an NDA pin map.",RETAIN instance/library mismatch. Do not ignore DRC. Do not expand ignored_checks. Pin-accurate placement is a later layout pass.,,artifacts/supervisor_ready_eda/kicad/dock/drc.json,warning
W0058,dock,DRC,silk_over_copper,Silkscreen clipped by solder mask :: PCB text 'REV 0.6.0-cont-ix' on F.Silkscreen | NPTH pad of H1,FIXABLE_DIGITALLY,"F.SilkS text 'REV 0.6.0-cont-ix' at (12,10) clips NPTH pad of H1 at (12,12). Move silkscreen; do not change hole size.","Move REV gr_text to (40,6) clear of H1 courtyard.",,artifacts/supervisor_ready_eda/kicad/dock/drc.json,warning
W0059,ds_xl_coder,ERC,isolated_pin_label,Label connected to only one pin :: Global Label 'USB_DM',BLOCKED_NDA_INFORMATION,Global label is attached to a single stub pin. The missing far end is pin-accurate module/controller fanout: EXT-COM-HPC-400PIN + EXT-DSXL-DUAL-EDP (COM-HPC Mini + dual-eDP NDA maps). Public in-tree files do not contain that map.,RETAIN warning. Do not invent NDA nets. Owner intakes NDA CSV/PDF then fans out.,/,artifacts/supervisor_ready_eda/kicad/ds_xl_coder/erc.json,warning
W0060,ds_xl_coder,ERC,isolated_pin_label,Label connected to only one pin :: Global Label 'PWRBTN',BLOCKED_NDA_INFORMATION,Global label is attached to a single stub pin. The missing far end is pin-accurate module/controller fanout: EXT-COM-HPC-400PIN + EXT-DSXL-DUAL-EDP (COM-HPC Mini + dual-eDP NDA maps). Public in-tree files do not contain that map.,RETAIN warning. Do not invent NDA nets. Owner intakes NDA CSV/PDF then fans out.,/,artifacts/supervisor_ready_eda/kicad/ds_xl_coder/erc.json,warning
W0061,ds_xl_coder,ERC,isolated_pin_label,Label connected to only one pin :: Global Label 'COM_VIN',BLOCKED_NDA_INFORMATION,Global label is attached to a single stub pin. The missing far end is pin-accurate module/controller fanout: EXT-COM-HPC-400PIN + EXT-DSXL-DUAL-EDP (COM-HPC Mini + dual-eDP NDA maps). Public in-tree files do not contain that map.,RETAIN warning. Do not invent NDA nets. Owner intakes NDA CSV/PDF then fans out.,/,artifacts/supervisor_ready_eda/kicad/ds_xl_coder/erc.json,warning
W0062,ds_xl_coder,ERC,lib_symbol_issues,The current configuration does not include the symbol library '' :: Symbol JUSB1 [USB_C],ACCEPTED_BY_DESIGN,KiCad parses embedded lib_id 'USB_C' as library ''. Prefixing to gunnchos: plus an extracted .kicad_sym made kicad-cli 10.0.5 fail schematic load. Embedded lib_symbols remain the in-tree source. Warning retained rather than breaking ERC.,RETAIN. Do not invent a pin-accurate symbol library. Do not add ERC ignore keys.,/,artifacts/supervisor_ready_eda/kicad/ds_xl_coder/erc.json,warning
W0063,ds_xl_coder,ERC,lib_symbol_issues,The current configuration does not include the symbol library '' :: Symbol C2 [C],ACCEPTED_BY_DESIGN,KiCad parses embedded lib_id 'USB_C' as library ''. Prefixing to gunnchos: plus an extracted .kicad_sym made kicad-cli 10.0.5 fail schematic load. Embedded lib_symbols remain the in-tree source. Warning retained rather than breaking ERC.,RETAIN. Do not invent a pin-accurate symbol library. Do not add ERC ignore keys.,/,artifacts/supervisor_ready_eda/kicad/ds_xl_coder/erc.json,warning
W0064,ds_xl_coder,ERC,lib_symbol_issues,The current configuration does not include the symbol library '' :: Symbol UCOM1 [COMHPC_PUBLIC],ACCEPTED_BY_DESIGN,KiCad parses embedded lib_id 'USB_C' as library ''. Prefixing to gunnchos: plus an extracted .kicad_sym made kicad-cli 10.0.5 fail schematic load. Embedded lib_symbols remain the in-tree source. Warning retained rather than breaking ERC.,RETAIN. Do not invent a pin-accurate symbol library. Do not add ERC ignore keys.,/,artifacts/supervisor_ready_eda/kicad/ds_xl_coder/erc.json,warning
W0065,ds_xl_coder,ERC,lib_symbol_issues,The current configuration does not include the symbol library '' :: Symbol JSIM1 [PERIPH],ACCEPTED_BY_DESIGN,KiCad parses embedded lib_id 'USB_C' as library ''. Prefixing to gunnchos: plus an extracted .kicad_sym made kicad-cli 10.0.5 fail schematic load. Embedded lib_symbols remain the in-tree source. Warning retained rather than breaking ERC.,RETAIN. Do not invent a pin-accurate symbol library. Do not add ERC ignore keys.,/,artifacts/supervisor_ready_eda/kicad/ds_xl_coder/erc.json,warning
W0066,ds_xl_coder,ERC,lib_symbol_issues,The current configuration does not include the symbol library '' :: Symbol JKEY1 [PERIPH],ACCEPTED_BY_DESIGN,KiCad parses embedded lib_id 'USB_C' as library ''. Prefixing to gunnchos: plus an extracted .kicad_sym made kicad-cli 10.0.5 fail schematic load. Embedded lib_symbols remain the in-tree source. Warning retained rather than breaking ERC.,RETAIN. Do not invent a pin-accurate symbol library. Do not add ERC ignore keys.,/,artifacts/supervisor_ready_eda/kicad/ds_xl_coder/erc.json,warning
W0067,ds_xl_coder,ERC,lib_symbol_issues,The current configuration does not include the symbol library '' :: Symbol JDBG1 [PERIPH],ACCEPTED_BY_DESIGN,KiCad parses embedded lib_id 'USB_C' as library ''. Prefixing to gunnchos: plus an extracted .kicad_sym made kicad-cli 10.0.5 fail schematic load. Embedded lib_symbols remain the in-tree source. Warning retained rather than breaking ERC.,RETAIN. Do not invent a pin-accurate symbol library. Do not add ERC ignore keys.,/,artifacts/supervisor_ready_eda/kicad/ds_xl_coder/erc.json,warning
W0068,ds_xl_coder,ERC,isolated_pin_label,Label connected to only one pin :: Global Label 'USB_DP',BLOCKED_NDA_INFORMATION,Global label is attached to a single stub pin. The missing far end is pin-accurate module/controller fanout: EXT-COM-HPC-400PIN + EXT-DSXL-DUAL-EDP (COM-HPC Mini + dual-eDP NDA maps). Public in-tree files do not contain that map.,RETAIN warning. Do not invent NDA nets. Owner intakes NDA CSV/PDF then fans out.,/,artifacts/supervisor_ready_eda/kicad/ds_xl_coder/erc.json,warning
W0069,ds_xl_coder,ERC,isolated_pin_label,Label connected to only one pin :: Global Label 'UART_TX',BLOCKED_NDA_INFORMATION,Global label is attached to a single stub pin. The missing far end is pin-accurate module/controller fanout: EXT-COM-HPC-400PIN + EXT-DSXL-DUAL-EDP (COM-HPC Mini + dual-eDP NDA maps). Public in-tree files do not contain that map.,RETAIN warning. Do not invent NDA nets. Owner intakes NDA CSV/PDF then fans out.,/,artifacts/supervisor_ready_eda/kicad/ds_xl_coder/erc.json,warning
W0070,ds_xl_coder,ERC,isolated_pin_label,Label connected to only one pin :: Global Label 'SPI_MOSI',BLOCKED_NDA_INFORMATION,Global label is attached to a single stub pin. The missing far end is pin-accurate module/controller fanout: EXT-COM-HPC-400PIN + EXT-DSXL-DUAL-EDP (COM-HPC Mini + dual-eDP NDA maps). Public in-tree files do not contain that map.,RETAIN warning. Do not invent NDA nets. Owner intakes NDA CSV/PDF then fans out.,/,artifacts/supervisor_ready_eda/kicad/ds_xl_coder/erc.json,warning
W0071,ds_xl_coder,ERC,isolated_pin_label,Label connected to only one pin :: Global Label 'SPI_CS',BLOCKED_NDA_INFORMATION,Global label is attached to a single stub pin. The missing far end is pin-accurate module/controller fanout: EXT-COM-HPC-400PIN + EXT-DSXL-DUAL-EDP (COM-HPC Mini + dual-eDP NDA maps). Public in-tree files do not contain that map.,RETAIN warning. Do not invent NDA nets. Owner intakes NDA CSV/PDF then fans out.,/,artifacts/supervisor_ready_eda/kicad/ds_xl_coder/erc.json,warning
W0072,ds_xl_coder,ERC,isolated_pin_label,Label connected to only one pin :: Global Label 'HINGE_FLEX',BLOCKED_NDA_INFORMATION,Global label is attached to a single stub pin. The missing far end is pin-accurate module/controller fanout: EXT-COM-HPC-400PIN + EXT-DSXL-DUAL-EDP (COM-HPC Mini + dual-eDP NDA maps). Public in-tree files do not contain that map.,RETAIN warning. Do not invent NDA nets. Owner intakes NDA CSV/PDF then fans out.,/,artifacts/supervisor_ready_eda/kicad/ds_xl_coder/erc.json,warning
W0073,ds_xl_coder,ERC,isolated_pin_label,Label connected to only one pin :: Global Label 'EDP1_N',BLOCKED_NDA_INFORMATION,Global label is attached to a single stub pin. The missing far end is pin-accurate module/controller fanout: EXT-COM-HPC-400PIN + EXT-DSXL-DUAL-EDP (COM-HPC Mini + dual-eDP NDA maps). Public in-tree files do not contain that map.,RETAIN warning. Do not invent NDA nets. Owner intakes NDA CSV/PDF then fans out.,/,artifacts/supervisor_ready_eda/kicad/ds_xl_coder/erc.json,warning
W0074,ds_xl_coder,ERC,lib_symbol_issues,The current configuration does not include the symbol library '' :: Symbol UPD1 [PD_CTRL],ACCEPTED_BY_DESIGN,KiCad parses embedded lib_id 'USB_C' as library ''. Prefixing to gunnchos: plus an extracted .kicad_sym made kicad-cli 10.0.5 fail schematic load. Embedded lib_symbols remain the in-tree source. Warning retained rather than breaking ERC.,RETAIN. Do not invent a pin-accurate symbol library. Do not add ERC ignore keys.,/,artifacts/supervisor_ready_eda/kicad/ds_xl_coder/erc.json,warning
W0075,ds_xl_coder,ERC,lib_symbol_issues,The current configuration does not include the symbol library '' :: Symbol R1 [R],ACCEPTED_BY_DESIGN,KiCad parses embedded lib_id 'USB_C' as library ''. Prefixing to gunnchos: plus an extracted .kicad_sym made kicad-cli 10.0.5 fail schematic load. Embedded lib_symbols remain the in-tree source. Warning retained rather than breaking ERC.,RETAIN. Do not invent a pin-accurate symbol library. Do not add ERC ignore keys.,/,artifacts/supervisor_ready_eda/kicad/ds_xl_coder/erc.json,warning
